assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
11722468,58051,Nasikabatrachus sahyadrensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,NASIKABATRACHIDAE,Nasikabatrachus,sahyadrensis,,,,"Biju &amp; Bossuyt, 2003",Endangered,B1ab(iii),3.1,Decreasing,Global
11728418,58160,Pipa carvalhoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Pipa,carvalhoi,,,,"(Miranda-Ribeiro, 1937)",Least Concern,,3.1,Stable,Global
11743322,58164,Pipa snethlageae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Pipa,snethlageae,,,,"Müller, 1914",Least Concern,,3.1,Unknown,Global
11745403,58202,Amolops bellulus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,bellulus,,,,"Liu, Yang, Ferraris and Matsui, 2000",Data Deficient,,3.1,Unknown,Global
11745673,58203,Amolops chakrataensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,chakrataensis,,,,"Ray, 1992",Data Deficient,,3.1,Unknown,Global
11746142,58204,Odorrana chapaensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,chapaensis,,,,"(Bourret, 1937)",Near Threatened,,3.1,Decreasing,Global
11746654,58206,Amolops formosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,formosus,,,,"(Günther, 1876)",Least Concern,,3.1,Decreasing,Global
11746896,58207,Amolops gerbillus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,gerbillus,,,,"(Annandale, 1912)",Least Concern,,3.1,Stable,Global
11748038,58276,Fejervarya moodiei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Fejervarya,moodiei,,,,"(Taylor, 1920)",Data Deficient,,3.1,Unknown,Global
11748427,58277,Fejervarya multistriata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Fejervarya,multistriata,,,,"(Hallowell, 1861)",Data Deficient,,3.1,Unknown,Global
11748508,58211,Amolops jaunsari,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,jaunsari,,,,"Ray, 1992",Data Deficient,,3.1,Unknown,Global
11750498,58283,Fejervarya orissaensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Fejervarya,orissaensis,,,,"(Dutta, 1997)",Least Concern,,3.1,Stable,Global
11751373,58287,Fejervarya raja,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Fejervarya,raja,,,,"(Smith, 1930)",Data Deficient,,3.1,Unknown,Global
11751482,58221,Amolops marmoratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,marmoratus,,,,"(Blyth, 1855)",Least Concern,,3.1,Decreasing,Global
11751822,58222,Amolops monticola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,monticola,,,,"(Anderson, 1871)",Least Concern,,3.1,Decreasing,Global
11752083,58223,Amolops nepalicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,nepalicus,,,,"Yang, 1991",Data Deficient,,3.1,Unknown,Global
11752348,58224,Amolops ricketti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,ricketti,,,,"(Boulenger, 1899)",Least Concern,,3.1,Decreasing,Global
11753319,58293,Fejervarya verruculosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Fejervarya,verruculosa,,,,"(Roux, 1911)",Least Concern,,3.1,Stable,Global
11753653,58229,Amolops viridimaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,viridimaculatus,,,,"(Jiang, 1983)",Near Threatened,,3.1,Decreasing,Global
11754703,58298,Hoplobatrachus crassus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Hoplobatrachus,crassus,,,,"(Jerdon, 1854 &quot;1853&quot;)",Least Concern,,3.1,Decreasing,Global
11757068,58246,Ombrana sikimensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Ombrana,sikimensis,,,,"(Jerdon, 1870)",Least Concern,,3.1,Decreasing,Global
11758588,58262,Euphlyctis ghoshi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Euphlyctis,ghoshi,,,,"(Chanda, 1991)",Data Deficient,,3.1,Unknown,Global
11758707,58263,Euphlyctis hexadactylus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Euphlyctis,hexadactylus,,,,"(Lesson, 1834)",Least Concern,,3.1,Stable,Global
